title,name,star,date,comment
野菜不足の解消に,matodai,5.0,2020年8月7日,野菜不足の解消に毎日飲んでます。人参ベースでほのかに甘くて子供も喜びます。失った栄養素を添加しているコンセプトは良いと思います。暫く続いたいと思います。
マイルドで飲みやすいです。,いのっち,5.0,2020年8月8日,野菜不足解消の為、定期便で購入。スーパーでテトラパックの方が安価ですが、飲み切りサイズで価格も手頃が魅力です。味はマイルドで飲みやすいです。24本パックなので野菜嫌いな方は先に単品でお試しを。
怖いです,流れ星,2.0,2021年5月29日,栄養を添加してあり、確実に摂取できる点が画期的です。あとすごく美味しい野菜ジュースです。たまたま私の好みに合ったのかもしれませんが、いつも美味しいなあと思って飲んでいます。おすすめします！…と以前勧めたのですが、最近「表示以外の成分は商品を安定させるために入れています」という小さな説明を見つけました何が入っているのかわからず怖くなりました。書けない成分なのでしょうか今はカゴメに変えました
美味しい。,Amazon カスタマー,5.0,2020年6月29日,野菜が嫌いなのでジュースで摂取。普通に美味しいですね。毎日飲めます。
野菜不足解消に！,Amazon カスタマー,4.0,2019年2月8日,お昼ご飯の前に飲むようにしてます！現代人の野菜不足に是非！お肌の血色も良くなりました！
割と美味しい('∀｀),東三河を打通さん,4.0,2018年12月25日,毎日の野菜不足に対するお守り的な感じで愛飲してます。とても飲みやすいので、時間がない時の朝食代わりや食欲のない時に重宝してます。ドラッグストアやスーパー探せば、もっと安いところもあるんだろうけど割に重かったりするし、手間を考えても十分納得な価格だと思います。
美味しいです,Amazonカスタマー,5.0,2020年7月30日,伊藤園の野菜ジュースが一番飲みやすくて好きです
一番,ななみか,5.0,2020年6月24日,主人が飲んでます。これが一番おいしいみたいです。
味ではなく栄養バランス重視,WSH,4.0,2018年9月27日,「管理栄養士推奨」の記載がある通り、味ではなく栄養バランスを重視した製品と思います。もちろん味が美味しくないというわけではありませんが、「飲みやすさ」を追及している感じではありません。野菜ジュース特有の少しドロッとした感触があります。（ほとんど気になりませんが、飲みやすい野菜ジュースと比較した場合です）本製品と自分が飲みやすい製品を交互に飲むのが良いのではないかと思います。
１日３０品目の野菜を摂取,古芝保治,5.0,2020年5月8日,ストローを紙製に出来れば環境保護に繋がるかも？容器の特性上、最後まで呑みきれないので、ストローを空いて、容器を逆さまにして飲んでいます。
定期購入する程、美味しい野菜ジュース,きもさん,5.0,2020年7月19日,市販のものでよく飲んでいるが、まとめて購入できるので、便利だと思います。価格も安いので、定期購入します。
いつも定期便だが,tantan,2.0,2021年5月23日,毎月定期便でストックしてて古いものから開封して飲んでいたが、ローテーションで先月のを開封したら中身が溢れてビニールが真っ赤に！漏れていたのは２本のみなようだが、全部に液が付着してるため拭き取りと床掃除。。。一ヵ月経過してるし、この状態では返品もできず、、、箱が潰れてないからパッケージ破損の原因も分からないから不安で残りの46本をどうしようか悩み中。とりまサポートに連絡してみるか。商品自体は定期便にして2年。血液検査の結果向上など生活には欠かせない良い商品です。
598円＋税 ／ケース(12本),YYNT,3.0,2020年10月19日,スーパーのライフ　数ヶ月毎の土日限定セールで　598円＋税 ／ケース(12本)
体調もいいです,コマツル,3.0,2020年11月1日,気に入ってます
特にない,Amazon カスタマー,3.0,2020年11月5日,試しに買ったが、普通のジュースでした。特に感想はありません。
飲みやすい!,nananeko,5.0,2020年5月4日,思っていたより結構美味しい。毎日の食事でコレだけの量の野菜は食べれないので野菜不足の時に飲んでます。常備しておくべき食品だと思います。
毎日の朝食時に飲んでます,感謝の気持ち,5.0,2020年5月3日,野菜が不足気味なので、手軽に朝食時ジュースとして1日の必要量と思っていただいています。味はトマト中心の野菜ジュース味で飲みにくさはありません。続けることに意味があると思って、これからも継続していきたいと思います。
果汁なし,中澤悦子,4.0,2019年2月24日,大体のメーカーが野菜ジュースには果汁が含まれていますが伊藤園の野菜ジュースは野菜のみで大好きです
少し甘くて飲みやすい,Amazonカスタマイズ,5.0,2020年7月12日,少し甘くて美味しいです。
野菜ジュースが苦手な方にはハードルが高いかも,Amazonカスタマー,4.0,2017年10月25日,色んなサイトで伊藤園の野菜ジュースが良い、とあったので購入しました。野菜ジュースは正直苦手です。飲んでみて…ニンジンの香りが強くて、とにかく濃厚な野菜！！！…飲めないかも…と不安になりました。しかし、逆に言うとそれだけ野菜本来の味、という事。体には良さそう…肉料理が続いたとき、お菓子を食べ過ぎた時に飲むと、リセットされるような気がします。野菜ジュースが苦手な方は、最初は辛いかもしれませんが、健康の為にはこれ位の方が体に良いと思えます。
ありがとうございます,購入者,5.0,2020年4月15日,賞味期限は7月。十分な期間の物が届きました。年々水物は運ぶのが辛くなり、通販でお願いするようになりました。重いのは宅配便の方も同じですよね…感謝です。日時指定をしっかりして、二度手間にならないよう心掛けています。
